resale_price,year,month_Jan,month_Feb,month_Mar,month_Apr,month_May,month_Jun,month_Jul,month_Aug,month_Sep,month_Oct,month_Nov,month_Dec,postal_2digits_05,postal_2digits_08,postal_2digits_09,postal_2digits_10,postal_2digits_12,postal_2digits_13,postal_2digits_14,postal_2digits_15,postal_2digits_16,postal_2digits_18,postal_2digits_19,postal_2digits_20,postal_2digits_21,postal_2digits_26,postal_2digits_27,postal_2digits_30,postal_2digits_31,postal_2digits_32,postal_2digits_33,postal_2digits_35,postal_2digits_36,postal_2digits_37,postal_2digits_38,postal_2digits_39,postal_2digits_40,postal_2digits_41,postal_2digits_42,postal_2digits_43,postal_2digits_44,postal_2digits_46,postal_2digits_47,postal_2digits_50,postal_2digits_51,postal_2digits_52,postal_2digits_53,postal_2digits_54,postal_2digits_55,postal_2digits_56,postal_2digits_57,postal_2digits_59,postal_2digits_60,postal_2digits_61,postal_2digits_64,postal_2digits_65,postal_2digits_67,postal_2digits_68,postal_2digits_73,postal_2digits_75,postal_2digits_76,postal_2digits_79,postal_2digits_82,town_ANG.MO.KIO,town_BEDOK,town_BISHAN,town_BUKIT.BATOK,town_BUKIT.MERAH,town_BUKIT.PANJANG,town_BUKIT.TIMAH,town_CENTRAL.AREA,town_CHOA.CHU.KANG,town_CLEMENTI,town_GEYLANG,town_HOUGANG,town_JURONG.EAST,town_JURONG.WEST,town_KALLANG.WHAMPOA,town_MARINE.PARADE,town_PASIR.RIS,town_PUNGGOL,town_QUEENSTOWN,town_SEMBAWANG,town_SENGKANG,town_SERANGOON,town_TAMPINES,town_TOA.PAYOH,town_WOODLANDS,town_YISHUN,Remaining_lease,floor_area_sqm,max_floor_lvl,storey_range_01.TO.03,storey_range_01.TO.05,storey_range_04.TO.06,storey_range_06.TO.10,storey_range_07.TO.09,storey_range_10.TO.12,storey_range_11.TO.15,storey_range_13.TO.15,storey_range_16.TO.18,storey_range_16.TO.20,storey_range_19.TO.21,storey_range_21.TO.25,storey_range_22.TO.24,storey_range_25.TO.27,storey_range_26.TO.30,storey_range_28.TO.30,storey_range_31.TO.33,storey_range_31.TO.35,storey_range_34.TO.36,storey_range_36.TO.40,storey_range_37.TO.39,storey_range_40.TO.42,storey_range_43.TO.45,storey_range_46.TO.48,storey_range_49.TO.51,total_dwelling_units,X1room_sold,X2room_sold,X3room_sold,X4room_sold,X5room_sold,exec_sold,multigen_sold,studio_apartment_sold,X1room_rental,X2room_rental,X3room_rental,other_room_rental,mature,flat_type_1.ROOM,flat_type_2.ROOM,flat_type_3.ROOM,flat_type_4.ROOM,flat_type_5.ROOM,flat_type_EXECUTIVE,flat_type_MULTI.GENERATION,flat_model_2.room,flat_model_adjoined.flat,flat_model_apartment,flat_model_dbss,flat_model_improved,flat_model_improved.maisonette,flat_model_maisonette,flat_model_model.a,flat_model_model.a.maisonette,flat_model_model.a2,flat_model_multi.generation,flat_model_new.generation,flat_model_premium.apartment,flat_model_premium.apartment.loft,flat_model_premium.maisonette,flat_model_simplified,flat_model_standard,flat_model_terrace,flat_model_type.s1,flat_model_type.s2,Dist_nearest_GHawker,nearest_ghawker_no_of_cooked_food_stalls,nearest_ghawker_no_of_mkt_produce_stalls,nearest_ghawker_no_of_stalls,Dist_nearest_mall,no_malls_0.5km,no_malls_1km,no_malls_2km,Dist_nearest_beach,beach_within_2km,Dist_nearest_waterbody,waterbody_within_2km,Dist_nearest_CC,Dist_nearest_station,NSL,EWL,NEL,CCL,DTL,TEL,LRT,unique_no_mrt_0.5km,unique_no_mrt_1km,Dist_nearest_primary_school,Nearest_primary_school_gender_BOYS..SCHOOL,Nearest_primary_school_gender_CO.ED.SCHOOL,Nearest_primary_school_gender_GIRLS..SCHOOL,no_primary_schools_1km,no_primary_schools_2km,Dist_nearest_GAI_primary_school,Nearest_GAI_primary_school_gender_BOYS..SCHOOL,Nearest_GAI_primary_school_gender_CO.ED.SCHOOL,Nearest_GAI_primary_school_gender_GIRLS..SCHOOL,no_GAI_primary_schools_1km,no_GAI_primary_schools_2km,Dist_nearest_G_primary_school,Nearest_G_primary_school_gender_CO.ED.SCHOOL,Nearest_G_primary_school_gender_GIRLS..SCHOOL,no_G_primary_schools_1km,no_G_primary_schools_2km,Dist_nearest_secondary_school,Nearest_secondary_school_gender_BOYS..SCHOOL,Nearest_secondary_school_gender_CO.ED.SCHOOL,Nearest_secondary_school_gender_GIRLS..SCHOOL,Dist_nearest_GAI_secondary_school,Nearest_GAI_secondary_school_gender_BOYS..SCHOOL,Nearest_GAI_secondary_school_gender_CO.ED.SCHOOL,Nearest_GAI_secondary_school_gender_GIRLS..SCHOOL,Dist_nearest_G_secondary_school,Nearest_G_secondary_school_gender_BOYS..SCHOOL,Nearest_G_secondary_school_gender_CO.ED.SCHOOL,Nearest_G_secondary_school_gender_GIRLS..SCHOOL,Dist_nearest_jc,Dist_nearest_GAI_jc,Dist_nearest_G_jc,Dist_nearest_polytechnic,Dist_nearest_university,Dist_nearest_hospital,Nearest_hospital_ownership_Non.profit,Nearest_hospital_ownership_Private,Nearest_hospital_ownership_Public,Dist_nearest_A_hospital,Nearest_A_hospital_ownership_Non.profit,Nearest_A_hospital_ownership_Private,Nearest_A_hospital_ownership_Public,Dist_CBD,Dist_nearest_ADF,ADF_within_0.5km,ADF_within_1km,ADF_within_2km
460000,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,112,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.002996,66,120,186,0.3719528,1,3,6,2.699823,0,1.572397,1,0.4558816,0.2062963,0,0,0,0,0,0,1,1,1,0.1994019,0,1,0,7,13,0.3234267,0,1,0,1,1,0.1994019,1,0,6,12,0.1054856,0,1,0,1.065395,0,0,1,0.1054856,0,1,0,3.707034,7.124868,3.707034,6.193507,8.532811,1.989999,0,0,1,1.989999,0,0,1,14.12853,2.920389,0,0,0
6.00E+05,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92,113,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,78,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466963,50,100,150,0.3268895,1,1,4,4.670965,0,3.614291,0,1.079047,0.2587006,0,0,0,0,0,0,1,1,1,0.2847981,0,1,0,3,9,1.503869,0,1,0,0,1,0.2847981,1,0,3,8,0.4079239,0,1,0,1.532216,0,1,0,0.4079239,0,1,0,3.907859,4.991914,3.907859,3.56375,11.13153,1.619461,0,0,1,1.723921,0,0,1,12.52186,3.216734,0,0,0
520000,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,84,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.503992,46,36,82,0.127328,1,2,4,6.757496,0,4.466524,0,0.1595864,0.1784444,0,0,1,1,0,0,0,2,2,0.3050299,0,1,0,2,9,0.9480785,1,0,0,1,5,0.3050299,1,0,1,4,0.1686266,0,1,0,0.6777725,1,0,0,0.1686266,0,1,0,0.4774648,0.4774648,3.62789,4.037183,6.275786,2.539508,0,0,1,3.810321,1,0,0,7.646292,1.917717,0,0,1
865000,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,91,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,237,0,0,19,60,158,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2153965,40,108,148,0.7999905,0,1,6,7.586971,0,1.646019,1,0.1355807,0.5198396,0,0,0,1,0,0,0,0,2,0.435909,0,1,0,3,7,0.435909,0,1,0,3,5,1.232437,1,0,0,2,0.4467758,0,0,1,0.4467758,0,0,1,1.084338,0,1,0,1.075387,1.075387,2.931663,4.804802,4.470692,0.9453536,1,0,0,0.9453536,1,0,0,5.847866,1.929398,0,0,1
805000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,119,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4011233,88,105,193,0.9765062,0,1,13,5.150886,0,3.833273,0,0.3912167,0.2477504,0,0,1,0,0,0,0,1,2,0.2899008,0,1,0,2,7,0.2899008,0,1,0,1,4,0.7005217,1,0,1,3,0.3522503,0,1,0,1.429239,1,0,0,0.3522503,0,1,0,1.503305,1.503305,3.466036,6.701934,2.677952,1.004414,0,1,0,1.004414,0,1,0,4.0639,0.8748461,0,1,1
660000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93,112,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,45,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.951304,66,120,186,0.4275085,1,1,3,1.462231,1,2.269967,0,0.9559918,0.2684466,0,0,0,0,0,0,1,1,2,0.3771786,0,1,0,4,12,1.852858,0,1,0,0,1,0.3771786,1,0,4,11,1.116748,0,1,0,2.049635,0,0,1,1.116748,0,1,0,5.414086,7.740032,5.414086,6.831336,10.29453,1.945749,0,0,1,2.024563,0,0,1,15.08501,4.086948,0,0,0
862000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,112,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,66,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1857213,82,114,196,0.1516579,3,3,3,2.028516,0,2.094734,0,0.2798149,0.4321466,0,1,0,0,0,0,0,1,1,0.4866259,0,1,0,4,9,0.8998712,0,1,0,1,3,0.4866259,1,0,3,6,0.8039852,0,1,0,1.046246,0,1,0,0.8039852,0,1,0,0.8039852,7.825993,0.8039852,2.207775,3.637088,2.434911,0,0,1,2.434911,0,0,1,10.20491,4.710242,0,0,0
1220000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160,0,0,0,40,120,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845215,31,51,82,0.8588038,0,1,5,9.077753,0,1.950535,1,0.3582709,0.8207337,1,0,0,1,0,0,0,0,2,0.2136759,1,0,0,1,9,0.2136759,1,0,0,1,4,1.227572,1,0,0,5,0.1221422,0,1,0,0.2136759,1,0,0,0.1221422,0,1,0,0.7834523,1.177334,0.7834523,2.645571,6.644795,1.716559,1,0,0,1.716559,1,0,0,8.034909,0.8405013,0,1,1
360000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,84,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.667805,56,123,179,0.3854325,1,1,3,4.568337,0,1.790549,1,0.7117106,0.7007493,1,0,0,0,0,0,0,0,1,0.269641,0,1,0,4,9,2.021243,0,1,0,0,0,0.269641,1,0,4,9,0.2200293,0,1,0,0.2200293,0,1,0,0.5968859,0,1,0,1.106615,5.499756,1.106615,4.689779,12.31919,0.3964744,0,0,1,0.3964744,0,0,1,15.1781,1.694544,0,0,1
750000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,100,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,68,68,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4598257,18,59,77,0.6888561,0,3,4,1.752854,1,3.270238,0,1.000949,0.8136478,0,1,0,0,0,0,0,0,1,0.7537996,0,1,0,1,6,1.499688,0,1,0,0,2,0.7537996,1,0,1,4,0.2620899,0,1,0,0.4328828,0,1,0,0.2620899,0,1,0,0.4328828,0.4328828,4.348008,0.7294672,1.447532,2.275465,0,0,1,2.275465,0,0,1,9.39995,3.952031,0,0,0
720000,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,162,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,188,19,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4384729,22,58,80,1.049148,0,0,8,3.109419,0,4.427861,0,0.7841169,1.021439,0,1,0,0,0,0,0,0,0,0.2648668,0,0,1,3,6,0.2648668,0,0,1,1,1,0.5651676,1,0,2,5,0.7163336,0,0,1,0.7163336,0,0,1,1.384208,0,1,0,3.31528,3.31528,6.488122,6.811034,3.404538,0.7492422,0,0,1,1.044845,0,0,1,2.642664,5.312009,0,0,0
410000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,110,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,42,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.546219,52,112,164,0.6796275,0,2,3,11.78714,0,2.750795,0,1.034119,0.7068798,1,0,0,0,0,0,0,0,1,0.1233458,0,1,0,2,4,1.064937,0,1,0,0,1,0.1233458,1,0,2,3,0.4899256,0,1,0,4.481468,0,1,0,0.4899256,0,1,0,2.267919,5.312578,2.267919,6.173712,8.915069,6.066613,1,0,0,7.913501,0,0,1,17.62644,2.051312,0,0,0
610000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,147,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039136,45,99,144,1.085658,0,0,7,2.054607,0,3.702745,0,0.7925356,0.8158909,0,0,0,0,1,0,0,0,1,0.3472788,0,1,0,2,12,1.869391,0,1,0,0,1,0.3472788,1,0,2,11,0.5342176,0,1,0,1.105902,0,1,0,0.5342176,0,1,0,2.177895,9.513989,2.177895,2.858209,2.814802,2.347522,1,0,0,2.457292,0,0,1,14.1054,2.516607,0,0,0
658000,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,113,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,96,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.957237,66,120,186,0.2985412,1,1,4,1.789357,1,0.9632805,1,0.7046301,0.3430825,0,0,0,0,0,0,1,1,1,0.2751175,0,1,0,6,12,1.27519,0,1,0,0,1,0.2751175,1,0,6,11,0.5842425,0,1,0,1.917405,0,0,1,0.5842425,0,1,0,4.160879,8.019591,4.160879,6.993647,9.086444,2.555642,0,0,1,2.555642,0,0,1,15.10295,3.896472,0,0,0
485000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77,122,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,34,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.003902,66,120,186,0.4020941,1,3,6,3.560782,0,2.538521,0,0.6742022,0.130064,0,0,0,0,0,0,1,1,1,0.3215815,0,1,0,4,18,0.697143,0,1,0,1,3,0.3215815,1,0,3,15,0.4690624,0,0,1,0.4690624,0,0,1,0.8864975,0,1,0,3.774629,6.144878,3.774629,5.690091,8.340004,1.543729,0,0,1,1.543729,0,0,1,13.13269,1.924616,0,0,1
6.00E+05,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,128,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.202641,66,120,186,0.518136,0,3,6,2.388216,0,1.503034,1,0.5029386,0.3037236,0,0,0,0,0,0,1,1,1,0.2770643,0,1,0,8,14,0.5348419,0,1,0,1,1,0.2770643,1,0,7,13,0.2997557,0,1,0,1.174455,0,0,1,0.2997557,0,1,0,3.98483,7.277554,3.98483,6.521128,8.836028,1.946284,0,0,1,1.946284,0,0,1,14.35192,3.147964,0,0,0
442000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,104,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.985572,56,123,179,0.5604823,0,1,2,5.080978,0,1.308564,1,0.2383174,0.468526,1,0,0,0,0,0,0,1,1,0.2346759,0,1,0,3,7,2.551528,0,1,0,0,0,0.2346759,1,0,3,7,0.1872487,0,1,0,0.3552488,0,1,0,0.1872487,0,1,0,1.279645,5.392921,1.279645,4.247799,11.77947,0.9216299,0,0,1,0.9216299,0,0,1,14.6828,2.14828,0,0,0
420000,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,99,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,29,57,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.69338,45,99,144,0.7158083,0,1,4,2.879908,0,2.297723,0,0.6646869,1.082078,0,1,0,0,1,0,0,0,0,0.2600834,0,1,0,1,11,0.2600834,0,1,0,1,2,1.175574,1,0,0,9,0.7508378,0,1,0,0.9531088,0,1,0,0.7508378,0,1,0,1.975848,7.906519,1.975848,1.608816,3.529173,2.307977,1,0,0,2.434232,0,0,1,12.6311,1.313344,0,0,1
461800,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,92,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9713727,66,120,186,0.8250767,0,2,5,6.614745,0,4.207782,0,0.1803339,0.8798592,0,0,1,0,0,0,0,0,1,0.3639603,0,1,0,2,8,0.3639603,0,1,0,1,4,0.7133283,1,0,1,4,0.8040292,0,1,0,0.8040292,0,1,0,1.552481,0,1,0,3.344967,3.344967,5.096699,4.754213,8.110836,1.968013,0,0,1,3.437212,0,0,1,9.971224,1.239372,0,0,1
350000,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,67,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,42,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.556231,84,95,179,0.63499,0,2,5,10.3175,0,3.818588,0,0.270336,0.275584,0,0,0,0,0,0,1,1,1,0.562359,0,1,0,3,6,2.532978,0,0,1,0,0,0.562359,1,0,3,6,0.7140597,0,1,0,2.362588,0,1,0,0.7140597,0,1,0,2.027326,4.576388,2.027326,6.303252,6.722859,5.507359,1,0,0,6.869803,0,0,1,14.65332,3.72058,0,0,0
370000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,104,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.219064,56,123,179,0.8656109,0,1,3,3.8051,0,2.318393,0,0.5141265,1.487059,1,0,0,0,0,0,0,0,0,0.1409693,0,1,0,2,8,1.458227,0,1,0,0,1,0.1409693,1,0,2,7,0.9963801,0,1,0,1.691939,0,1,0,0.9963801,0,1,0,2.1445,6.552366,2.1445,5.54225,13.75855,1.294279,0,0,1,1.294279,0,0,1,16.10829,1.755285,0,0,1
